//ID   Lv   experience formula			
156	156	353200
157	157	355589
158	158	357978
159	159	360367
160	160	362755
161	161	365144
162	162	367533
163	163	369922
164	164	372311
165	165	374700
166	166	377089
167	167	379478
168	168	381867
169	169	384256
170	170	386645
171	171	389034
172	172	391423
173	173	393812
174	174	396201
175	175	398590
176	176	400978
177	177	403367
178	178	405756
179	179	408145
180	180	410534
181	181	412923
182	182	415312
183	183	417701
184	184	420090
185	185	422479
186	186	424868
187	187	427257
188	188	429646
189	189	432035
190	190	434424
191	191	436813
192	192	439201
193	193	441590
194	194	443979
195	195	446368
196	196	448757
197	197	451146
198	198	453535
199	199	455924
200	200	458313
201	201	460702
202	202	463091
203	203	465480
204	204	467869
205	205	470258
206	206	472647
207	207	475035
208	208	477424
209	209	479813
210	210	482202
211	211	484591
212	212	486980
213	213	489369
214	214	491758
215	215	494147
216	216	496536
217	217	498925
218	218	501314
219	219	503703
220	220	506092
221	221	508481
222	222	510870
223	223	513258
224	224	515647
225	225	518036
226	226	520425
227	227	522814
228	228	525203
229	229	527592
230	230	529981
231	231	532370
232	232	534759
233	233	537148
234	234	539537
235	235	541926
236	236	544315
237	237	546704
238	238	549093
239	239	551481
240	240	553870
241	241	556259
242	242	558648
243	243	561037
244	244	563426
245	245	565815
246	246	568204
247	247	570593
248	248	572982
249	249	575371
250	250	577760
251	251	580149
252	252	582538
253	253	584927
254	254	587316
255	255	589704
256	256	592093
257	257	594482
258	258	596871
259	259	599260
260	260	601649
261	261	604038
262	262	606427
263	263	608816
264	264	611205
265	265	613594
266	266	615983
267	267	618372
268	268	620761
269	269	623150
270	270	625538
271	271	627927
272	272	630316
273	273	632705
274	274	635094
275	275	637483
276	276	639872
277	277	642261
278	278	644650
279	279	647039
280	280	649428
281	281	651817
282	282	654206
283	283	656595
284	284	658984
285	285	661373
286	286	663761
287	287	666150
288	288	668539
289	289	670928
290	290	673317
291	291	675706
292	292	678095
293	293	680484
294	294	682873
295	295	685262
296	296	687651
297	297	690040
298	298	692429
299	299	694818
300	300	697207
301	301	699596
302	302	701984
303	303	704373
304	304	706762
305	305	709151
306	306	711540
307	307	713929
308	308	716318
309	309	718707
310	310	721096
311	311	723485
312	312	725874
313	313	728263
314	314	730652
315	315	733041
316	316	735430
317	317	737818
318	318	740207
319	319	742596
320	320	744985
321	321	747374
322	322	749763
323	323	752152
324	324	754541
325	325	756930
326	326	759319
327	327	761708
328	328	764097
329	329	766486
330	330	768875
331	331	771264
332	332	773653
333	333	776041
334	334	778430
335	335	780819
336	336	783208
337	337	785597
338	338	787986
339	339	790375
340	340	792764
341	341	795153
342	342	797542
343	343	799931
344	344	802320
345	345	804709
346	346	807098
347	347	809487
348	348	811876
349	349	814264
350	350	816653
351	351	819042
352	352	821431
353	353	823820
354	354	826209
355	355	828598
356	356	830987
357	357	833376
358	358	835765
359	359	838154
360	360	840543
361	361	842932
362	362	845321
363	363	847710
364	364	850099
365	365	852487
366	366	854876
367	367	857265
368	368	859654
369	369	862043
370	370	864432
371	371	866821
372	372	869210
373	373	871599
374	374	873988
375	375	876377
376	376	878766
377	377	881155
378	378	883544
379	379	885933
380	380	888321
381	381	890710
382	382	893099
383	383	895488
384	384	897877
385	385	900266
386	386	902655
387	387	905044
388	388	907433
389	389	909822
390	390	912211
391	391	914600
392	392	916989
393	393	919378
394	394	921767
395	395	924156
396	396	926544
397	397	928933
398	398	931322
399	399	933711
400	400	936100
401	401	938489
402	402	940878
403	403	943267
404	404	945656
405	405	948045
406	406	950434
407	407	952823
408	408	955212
409	409	957601
410	410	959990
411	411	962379
412	412	964767
413	413	967156
414	414	969545
415	415	971934
416	416	974323
417	417	976712
418	418	979101
419	419	981490
420	420	983879
421	421	986268
422	422	988657
423	423	991046
424	424	993435
425	425	995824
426	426	998213
427	427	1000602
428	428	1002990
429	429	1005379
430	430	1007768
431	431	1010157
432	432	1012546
433	433	1014935
434	434	1017324
435	435	1019713
436	436	1022102
437	437	1024491
438	438	1026880
439	439	1029269
440	440	1031658
441	441	1034047
442	442	1036436
443	443	1038824
444	444	1041213
445	445	1043602
446	446	1045991
447	447	1048380
448	448	1050769
449	449	1053158
450	450	1055547
451	451	1057936
452	452	1060325
453	453	1062714
454	454	1065103
455	455	1067492
456	456	1069881
457	457	1072270
458	458	1074659
459	459	1077047
460	460	1079436
461	461	1081825
462	462	1084214
463	463	1086603
464	464	1088992
465	465	1091381
466	466	1093770
467	467	1096159
468	468	1098548
469	469	1100937
470	470	1103326
471	471	1105715
472	472	1108104
473	473	1110493
474	474	1112882
475	475	1115270
476	476	1117659
477	477	1120048
478	478	1122437
479	479	1124826
480	480	1127215
481	481	1129604
482	482	1131993
483	483	1134382
484	484	1136771
485	485	1139160
486	486	1141549
487	487	1143938
488	488	1146327
489	489	1148716
490	490	1151105
491	491	1153493
492	492	1155882
493	493	1158271
494	494	1160660
495	495	1163049
496	496	1165438
497	497	1167827
498	498	1170216
499	499	1172605
500	500	1174994
501	501	1177383
502	502	1179772
503	503	1182161
504	504	1184550
505	505	1186939
506	506	1189327
507	507	1191716
508	508	1194105
509	509	1196494
510	510	1198883
511	511	1201272
512	512	1203661
513	513	1206050
514	514	1208439
515	515	1210828
516	516	1213217
517	517	1215606
518	518	1217995
519	519	1220384
520	520	1222773
521	521	1225162
522	522	1227550
523	523	1229939
524	524	1232328
525	525	1234717
526	526	1237106
527	527	1239495
528	528	1241884
529	529	1244273
530	530	1246662
531	531	1249051
532	532	1251440
533	533	1253829
534	534	1256218
535	535	1258607
536	536	1260996
537	537	1263385
538	538	1265773
539	539	1268162
540	540	1270551
541	541	1272940
542	542	1275329
543	543	1277718
544	544	1280107
545	545	1282496
546	546	1284885
547	547	1287274
548	548	1289663
549	549	1292052
550	550	1294441
551	551	1296830
552	552	1299219
553	553	1301608
554	554	1303996
555	555	1306385
556	556	1308774
557	557	1311163
558	558	1313552
559	559	1315941
560	560	1318330
561	561	1320719
562	562	1323108
563	563	1325497
564	564	1327886
565	565	1330275
566	566	1332664
567	567	1335053
568	568	1337442
569	569	1339830
570	570	1342219
571	571	1344608
572	572	1346997
573	573	1349386
574	574	1351775
575	575	1354164
576	576	1356553
577	577	1358942
578	578	1361331
579	579	1363720
580	580	1366109
581	581	1368498
582	582	1370887
583	583	1373276
584	584	1375665
585	585	1378053
586	586	1380442
587	587	1382831
588	588	1385220
589	589	1387609
590	590	1389998
591	591	1392387
592	592	1394776
593	593	1397165
594	594	1399554
595	595	1401943
596	596	1404332
597	597	1406721
598	598	1409110
599	599	1411499
600	600	1413888
601	601	1416276
602	602	1418665
603	603	1421054
604	604	1423443
605	605	1425832
606	606	1428221
607	607	1430610
608	608	1432999
609	609	1435388
610	610	1437777
611	611	1440166
612	612	1442555
613	613	1444944
614	614	1447333
615	615	1449722
616	616	1452110
617	617	1454499
618	618	1456888
619	619	1459277
620	620	1461666
621	621	1464055
622	622	1466444
623	623	1468833
624	624	1471222
625	625	1473611
626	626	1476000
627	627	1478389
628	628	1480778
629	629	1483167
630	630	1485556
631	631	1487945
632	632	1490333
633	633	1492722
634	634	1495111
635	635	1497500
636	636	1499889
637	637	1502278
638	638	1504667
639	639	1507056
640	640	1509445
641	641	1511834
642	642	1514223
643	643	1516612
644	644	1519001
645	645	1521390
646	646	1523779
647	647	1526168
648	648	1528556
649	649	1530945
650	650	1533334
651	651	1535723
652	652	1538112
653	653	1540501
654	654	1542890
655	655	1545279
656	656	1547668
657	657	1550057
658	658	1552446
659	659	1554835
660	660	1557224
661	661	1559613
662	662	1562002
663	663	1564391
664	664	1566779
665	665	1569168
666	666	1571557
667	667	1573946
668	668	1576335
669	669	1578724
670	670	1581113
671	671	1583502
672	672	1585891
673	673	1588280
674	674	1590669
675	675	1593058
676	676	1595447
677	677	1597836
678	678	1600225
679	679	1602613
680	680	1605002
681	681	1607391
682	682	1609780
683	683	1612169
684	684	1614558
685	685	1616947
686	686	1619336
687	687	1621725
688	688	1624114
689	689	1626503
690	690	1628892
691	691	1631281
692	692	1633670
693	693	1636059
694	694	1638448
695	695	1640836
696	696	1643225
697	697	1645614
698	698	1648003
699	699	1650392
700	700	1652781
701	701	1655170
702	702	1657559
703	703	1659948
704	704	1662337
705	705	1664726
706	706	1667115
707	707	1669504
708	708	1671893
709	709	1674282
710	710	1676671
711	711	1679059
712	712	1681448
713	713	1683837
714	714	1686226
715	715	1688615
716	716	1691004
717	717	1693393
718	718	1695782
719	719	1698171
720	720	1700560
721	721	1702949
722	722	1705338
723	723	1707727
724	724	1710116
725	725	1712505
726	726	1714894
727	727	1717282
728	728	1719671
729	729	1722060
730	730	1724449
731	731	1726838
732	732	1729227
733	733	1731616
734	734	1734005
735	735	1736394
736	736	1738783
737	737	1741172
738	738	1743561
739	739	1745950
740	740	1748339
741	741	1750728
742	742	1753116
743	743	1755505
744	744	1757894
745	745	1760283
746	746	1762672
747	747	1765061
748	748	1767450
749	749	1769839
750	750	1772228
751	751	1774617
752	752	1777006
753	753	1779395
754	754	1781784
755	755	1784173
756	756	1786562
757	757	1788951
758	758	1791339
759	759	1793728
760	760	1796117
761	761	1798506
762	762	1800895
763	763	1803284
764	764	1805673
765	765	1808062
766	766	1810451
767	767	1812840
768	768	1815229
769	769	1817618
770	770	1820007
771	771	1822396
772	772	1824785
773	773	1827174
774	774	1829562
775	775	1831951
776	776	1834340
777	777	1836729
778	778	1839118
779	779	1841507
780	780	1843896
781	781	1846285
782	782	1848674
783	783	1851063
784	784	1853452
785	785	1855841
786	786	1858230
787	787	1860619
788	788	1863008
789	789	1865397
790	790	1867785
791	791	1870174
792	792	1872563
793	793	1874952
794	794	1877341
795	795	1879730
796	796	1882119
797	797	1884508
798	798	1886897
799	799	1889286
800	800	1891675
801	801	1894064
802	802	1896453
803	803	1898842
804	804	1901231
805	805	1903619
806	806	1906008
807	807	1908397
808	808	1910786
809	809	1913175
810	810	1915564
811	811	1917953
812	812	1920342
813	813	1922731
814	814	1925120
815	815	1927509
816	816	1929898
817	817	1932287
818	818	1934676
819	819	1937065
820	820	1939454
821	821	1941842
822	822	1944231
823	823	1946620
824	824	1949009
825	825	1951398
826	826	1953787
827	827	1956176
828	828	1958565
829	829	1960954
830	830	1963343
831	831	1965732
832	832	1968121
833	833	1970510
834	834	1972899
835	835	1975288
836	836	1977677
837	837	1980065
838	838	1982454
839	839	1984843
840	840	1987232
841	841	1989621
842	842	1992010
843	843	1994399
844	844	1996788
845	845	1999177
846	846	2001566
847	847	2003955
848	848	2006344
849	849	2008733
850	850	2011122
851	851	2013511
852	852	2015900
853	853	2018288
854	854	2020677
855	855	2023066
856	856	2025455
857	857	2027844
858	858	2030233
859	859	2032622
860	860	2035011
861	861	2037400
862	862	2039789
863	863	2042178
864	864	2044567
865	865	2046956
866	866	2049345
867	867	2051734
868	868	2054122
869	869	2056511
870	870	2058900
871	871	2061289
872	872	2063678
873	873	2066067
874	874	2068456
875	875	2070845
876	876	2073234
877	877	2075623
878	878	2078012
879	879	2080401
880	880	2082790
881	881	2085179
882	882	2087568
883	883	2089957
884	884	2092345
885	885	2094734
886	886	2097123
887	887	2099512
888	888	2101901
889	889	2104290
890	890	2106679
891	891	2109068
892	892	2111457
893	893	2113846
894	894	2116235
895	895	2118624
896	896	2121013
897	897	2123402
898	898	2125791
899	899	2128180
900	900	2130568
901	901	2132957
902	902	2135346
903	903	2137735
904	904	2140124
905	905	2142513
906	906	2144902
907	907	2147291
908	908	2149680
909	909	2152069
910	910	2154458
911	911	2156847
912	912	2159236
913	913	2161625
914	914	2164014
915	915	2166402
916	916	2168791
917	917	2171180
918	918	2173569
919	919	2175958
920	920	2178347
921	921	2180736
922	922	2183125
923	923	2185514
924	924	2187903
925	925	2190292
926	926	2192681
927	927	2195070
928	928	2197459
929	929	2199848
930	930	2202237
931	931	2204625
932	932	2207014
933	933	2209403
934	934	2211792
935	935	2214181
936	936	2216570
937	937	2218959
938	938	2221348
939	939	2223737
940	940	2226126
941	941	2228515
942	942	2230904
943	943	2233293
944	944	2235682
945	945	2238071
946	946	2240460
947	947	2242848
948	948	2245237
949	949	2247626
950	950	2250015
951	951	2252404
952	952	2254793
953	953	2257182
954	954	2259571
955	955	2261960
956	956	2264349
957	957	2266738
958	958	2269127
959	959	2271516
960	960	2273905
961	961	2276294
962	962	2278683
963	963	2281071
964	964	2283460
965	965	2285849
966	966	2288238
967	967	2290627
968	968	2293016
969	969	2295405
970	970	2297794
971	971	2300183
972	972	2302572
973	973	2304961
974	974	2307350
975	975	2309739
976	976	2312128
977	977	2314517
978	978	2316905
979	979	2319294
980	980	2321683
981	981	2324072
982	982	2326461
983	983	2328850
984	984	2331239
985	985	2333628
986	986	2336017
987	987	2338406
988	988	2340795
989	989	2343184
990	990	2345573
991	991	2347962
992	992	2350351
993	993	2352740
994	994	2355128
995	995	2357517
996	996	2359906
997	997	2362295
998	998	2364684
999	999	2367073
1000	1000	2369462
1001	1001	2371851
1002	1002	2374240
1003	1003	2376629
1004	1004	2379018
1005	1005	2381407
1006	1006	2383796
1007	1007	2386185
1008	1008	2388574
1009	1009	2390963
1010	1010	2393351
1011	1011	2395740
1012	1012	2398129
1013	1013	2400518
1014	1014	2402907
1015	1015	2405296
1016	1016	2407685
1017	1017	2410074
1018	1018	2412463
1019	1019	2414852
1020	1020	2417241
1021	1021	2419630
1022	1022	2422019
1023	1023	2424408
1024	1024	2426797
1025	1025	2429186
1026	1026	2431574
1027	1027	2433963
1028	1028	2436352
1029	1029	2438741
1030	1030	2441130
1031	1031	2443519
1032	1032	2445908
1033	1033	2448297
1034	1034	2450686
1035	1035	2453075
1036	1036	2455464
1037	1037	2457853
1038	1038	2460242
1039	1039	2462631
1040	1040	2465020
1041	1041	2467408
1042	1042	2469797
1043	1043	2472186
1044	1044	2474575
1045	1045	2476964
1046	1046	2479353
1047	1047	2481742
1048	1048	2484131
1049	1049	2486520
1050	1050	2488909
1051	1051	2491298
1052	1052	2493687
1053	1053	2496076
1054	1054	2498465
1055	1055	2500854
1056	1056	2503243
1057	1057	2505631
1058	1058	2508020
1059	1059	2510409
1060	1060	2512798
1061	1061	2515187
1062	1062	2517576
1063	1063	2519965
1064	1064	2522354
1065	1065	2524743
1066	1066	2527132
1067	1067	2529521
1068	1068	2531910
1069	1069	2534299
1070	1070	2536688
1071	1071	2539077
1072	1072	2541466
1073	1073	2543854
1074	1074	2546243
1075	1075	2548632
1076	1076	2551021
1077	1077	2553410
1078	1078	2555799
1079	1079	2558188
1080	1080	2560577
1081	1081	2562966
1082	1082	2565355
1083	1083	2567744
1084	1084	2570133
1085	1085	2572522
1086	1086	2574911
1087	1087	2577300
1088	1088	2579689
1089	1089	2582077
1090	1090	2584466
1091	1091	2586855
1092	1092	2589244
1093	1093	2591633
1094	1094	2594022
1095	1095	2596411
1096	1096	2598800
1097	1097	2601189
1098	1098	2603578
1099	1099	2605967
1100	1100	2608356
1101	1101	2610745
1102	1102	2613134
1103	1103	2615523
1104	1104	2617911
1105	1105	2620300
1106	1106	2622689
1107	1107	2625078
1108	1108	2627467
1109	1109	2629856
1110	1110	2632245
1111	1111	2634634
1112	1112	2637023
1113	1113	2639412
1114	1114	2641801
1115	1115	2644190
1116	1116	2646579
1117	1117	2648968
1118	1118	2651357
1119	1119	2653746
1120	1120	2656134
1121	1121	2658523
1122	1122	2660912
1123	1123	2663301
1124	1124	2665690
1125	1125	2668079
1126	1126	2670468
1127	1127	2672857
1128	1128	2675246
1129	1129	2677635
1130	1130	2680024
1131	1131	2682413
1132	1132	2684802
1133	1133	2687191
1134	1134	2689580
1135	1135	2691969
1136	1136	2694357
1137	1137	2696746
1138	1138	2699135
1139	1139	2701524
1140	1140	2703913
1141	1141	2706302
1142	1142	2708691
1143	1143	2711080
1144	1144	2713469
1145	1145	2715858
1146	1146	2718247
1147	1147	2720636
1148	1148	2723025
1149	1149	2725414
1150	1150	2727803
1151	1151	2730192
1152	1152	2732580
1153	1153	2734969
1154	1154	2737358
1155	1155	2739747
1156	1156	2742136
1157	1157	2744525
1158	1158	2746914
1159	1159	2749303
1160	1160	2751692
1161	1161	2754081
1162	1162	2756470
1163	1163	2758859
1164	1164	2761248
1165	1165	2763637
1166	1166	2766026
1167	1167	2768414
1168	1168	2770803
1169	1169	2773192
1170	1170	2775581
1171	1171	2777970
1172	1172	2780359
1173	1173	2782748
1174	1174	2785137
1175	1175	2787526
1176	1176	2789915
1177	1177	2792304
1178	1178	2794693
1179	1179	2797082
1180	1180	2799471
1181	1181	2801860
1182	1182	2804249
1183	1183	2806637
1184	1184	2809026
1185	1185	2811415
1186	1186	2813804
1187	1187	2816193
1188	1188	2818582
1189	1189	2820971
1190	1190	2823360
1191	1191	2825749
1192	1192	2828138
1193	1193	2830527
1194	1194	2832916
1195	1195	2835305
1196	1196	2837694
1197	1197	2840083
1198	1198	2842472
1199	1199	2844860
1200	1200	2847249
1201	1201	2849638
1202	1202	2852027
1203	1203	2854416
1204	1204	2856805
1205	1205	2859194
1206	1206	2861583
1207	1207	2863972
1208	1208	2866361
1209	1209	2868750
1210	1210	2871139
1211	1211	2873528
1212	1212	2875917
1213	1213	2878306
1214	1214	2880694
1215	1215	2883083
1216	1216	2885472
1217	1217	2887861
1218	1218	2890250
1219	1219	2892639
1220	1220	2895028
1221	1221	2897417
1222	1222	2899806
1223	1223	2902195
1224	1224	2904584
1225	1225	2906973
1226	1226	2909362
1227	1227	2911751
1228	1228	2914140
1229	1229	2916529
1230	1230	2918917
1231	1231	2921306
1232	1232	2923695
1233	1233	2926084
1234	1234	2928473
1235	1235	2930862
1236	1236	2933251
1237	1237	2935640
1238	1238	2938029
1239	1239	2940418
1240	1240	2942807
1241	1241	2945196
1242	1242	2947585
1243	1243	2949974
1244	1244	2952363
1245	1245	2954752
1246	1246	2957140
1247	1247	2959529
1248	1248	2961918
1249	1249	2964307
1250	1250	2966696
1251	1251	2969085
1252	1252	2971474
1253	1253	2973863
1254	1254	2976252
1255	1255	2978641
1256	1256	2981030
1257	1257	2983419
1258	1258	2985808
1259	1259	2988197
1260	1260	2990586
1261	1261	2992975
1262	1262	2995363
1263	1263	2997752
1264	1264	3000141
1265	1265	3002530
1266	1266	3004919
1267	1267	3007308
1268	1268	3009697
1269	1269	3012086
1270	1270	3014475
1271	1271	3016864
1272	1272	3019253
1273	1273	3021642
1274	1274	3024031
1275	1275	3026420
1276	1276	3028809
1277	1277	3031197
1278	1278	3033586
1279	1279	3035975
1280	1280	3038364
1281	1281	3040753
1282	1282	3043142
1283	1283	3045531
1284	1284	3047920
1285	1285	3050309
1286	1286	3052698
1287	1287	3055087
1288	1288	3057476
1289	1289	3059865
1290	1290	3062254
1291	1291	3064643
1292	1292	3067032
1293	1293	3069420
1294	1294	3071809
1295	1295	3074198
1296	1296	3076587
1297	1297	3078976
1298	1298	3081365
1299	1299	3083754
1300	1300	3086143
1301	1301	3088532
1302	1302	3090921
1303	1303	3093310
1304	1304	3095699
1305	1305	3098088
1306	1306	3100477
1307	1307	3102866
1308	1308	3105255
1309	1309	3107643
1310	1310	3110032
1311	1311	3112421
1312	1312	3114810
1313	1313	3117199
1314	1314	3119588
1315	1315	3121977
1316	1316	3124366
1317	1317	3126755
1318	1318	3129144
1319	1319	3131533
1320	1320	3133922
1321	1321	3136311
1322	1322	3138700
1323	1323	3141089
1324	1324	3143478
1325	1325	3145866
1326	1326	3148255
1327	1327	3150644
1328	1328	3153033
1329	1329	3155422
1330	1330	3157811
1331	1331	3160200
1332	1332	3162589
1333	1333	3164978
1334	1334	3167367
1335	1335	3169756
1336	1336	3172145
1337	1337	3174534
1338	1338	3176923
1339	1339	3179312
1340	1340	3181700
1341	1341	3184089
1342	1342	3186478
1343	1343	3188867
1344	1344	3191256
1345	1345	3193645
1346	1346	3196034
1347	1347	3198423
1348	1348	3200812
1349	1349	3203201
1350	1350	3205590
1351	1351	3207979
1352	1352	3210368
1353	1353	3212757
1354	1354	3215146
1355	1355	3217535
1356	1356	3219923
1357	1357	3222312
1358	1358	3224701
1359	1359	3227090
1360	1360	3229479
1361	1361	3231868
1362	1362	3234257
1363	1363	3236646
1364	1364	3239035
1365	1365	3241424
1366	1366	3243813
1367	1367	3246202
1368	1368	3248591
1369	1369	3250980
1370	1370	3253369
1371	1371	3255758
1372	1372	3258146
1373	1373	3260535
1374	1374	3262924
1375	1375	3265313
1376	1376	3267702
1377	1377	3270091
1378	1378	3272480
1379	1379	3274869
1380	1380	3277258
1381	1381	3279647
1382	1382	3282036
1383	1383	3284425
1384	1384	3286814
1385	1385	3289203
1386	1386	3291592
1387	1387	3293981
1388	1388	3296369
1389	1389	3298758
1390	1390	3301147
1391	1391	3303536
1392	1392	3305925
1393	1393	3308314
1394	1394	3310703
1395	1395	3313092
1396	1396	3315481
1397	1397	3317870
1398	1398	3320259
1399	1399	3322648
1400	1400	3325037
1401	1401	3327426
1402	1402	3329815
1403	1403	3332203
1404	1404	3334592
1405	1405	3336981
1406	1406	3339370
1407	1407	3341759
1408	1408	3344148
1409	1409	3346537
1410	1410	3348926
1411	1411	3351315
1412	1412	3353704
1413	1413	3356093
1414	1414	3358482
1415	1415	3360871
1416	1416	3363260
1417	1417	3365649
1418	1418	3368038
1419	1419	3370426
1420	1420	3372815
1421	1421	3375204
1422	1422	3377593
1423	1423	3379982
1424	1424	3382371
1425	1425	3384760
1426	1426	3387149
1427	1427	3389538
1428	1428	3391927
1429	1429	3394316
1430	1430	3396705
1431	1431	3399094
1432	1432	3401483
1433	1433	3403872
1434	1434	3406261
1435	1435	3408649
1436	1436	3411038
1437	1437	3413427
1438	1438	3415816
1439	1439	3418205
1440	1440	3420594
1441	1441	3422983
1442	1442	3425372
1443	1443	3427761
1444	1444	3430150
1445	1445	3432539
1446	1446	3434928
1447	1447	3437317
1448	1448	3439706
1449	1449	3442095
1450	1450	3444483
1451	1451	3446872
1452	1452	3449261
1453	1453	3451650
1454	1454	3454039
1455	1455	3456428
1456	1456	3458817
1457	1457	3461206
1458	1458	3463595
1459	1459	3465984
1460	1460	3468373
1461	1461	3470762
1462	1462	3473151
1463	1463	3475540
1464	1464	3477929
1465	1465	3480318
1466	1466	3482706
1467	1467	3485095
1468	1468	3487484
1469	1469	3489873
1470	1470	3492262
1471	1471	3494651
1472	1472	3497040
1473	1473	3499429
1474	1474	3501818
1475	1475	3504207
1476	1476	3506596
1477	1477	3508985
1478	1478	3511374
1479	1479	3513763
1480	1480	3516152
1481	1481	3518541
1482	1482	3520929
1483	1483	3523318
1484	1484	3525707
1485	1485	3528096
1486	1486	3530485
1487	1487	3532874
1488	1488	3535263
1489	1489	3537652
1490	1490	3540041
1491	1491	3542430
1492	1492	3544819
1493	1493	3547208
1494	1494	3549597
1495	1495	3551986
1496	1496	3554375
1497	1497	3556764
1498	1498	3559152
1499	1499	3561541
1500	1500	3563930
1501	1501	3566319
1502	1502	3568708
1503	1503	3571097
1504	1504	3573486
1505	1505	3575875
1506	1506	3578264
1507	1507	3580653
1508	1508	3583042
1509	1509	3585431
1510	1510	3587820
1511	1511	3590209
1512	1512	3592598
1513	1513	3594986
1514	1514	3597375
1515	1515	3599764
1516	1516	3602153
1517	1517	3604542
1518	1518	3606931
1519	1519	3609320
1520	1520	3611709
1521	1521	3614098
1522	1522	3616487
1523	1523	3618876
1524	1524	3621265
1525	1525	3623654
1526	1526	3626043
1527	1527	3628432
1528	1528	3630821
1529	1529	3633209
1530	1530	3635598
1531	1531	3637987
1532	1532	3640376
1533	1533	3642765
1534	1534	3645154
1535	1535	3647543
1536	1536	3649932
1537	1537	3652321
1538	1538	3654710
1539	1539	3657099
1540	1540	3659488
1541	1541	3661877
1542	1542	3664266
1543	1543	3666655
1544	1544	3669044
1545	1545	3671432
1546	1546	3673821
1547	1547	3676210
1548	1548	3678599
1549	1549	3680988
1550	1550	3683377
1551	1551	3685766
1552	1552	3688155
1553	1553	3690544
1554	1554	3692933
1555	1555	3695322
1556	1556	3697711
1557	1557	3700100
1558	1558	3702489
1559	1559	3704878
1560	1560	3707267
1561	1561	3709655
1562	1562	3712044
1563	1563	3714433
1564	1564	3716822
1565	1565	3719211
1566	1566	3721600
1567	1567	3723989
1568	1568	3726378
1569	1569	3728767
1570	1570	3731156
1571	1571	3733545
1572	1572	3735934
1573	1573	3738323
1574	1574	3740712
1575	1575	3743101
1576	1576	3745489
1577	1577	3747878
1578	1578	3750267
1579	1579	3752656
1580	1580	3755045
1581	1581	3757434
1582	1582	3759823
1583	1583	3762212
1584	1584	3764601
1585	1585	3766990
1586	1586	3769379
1587	1587	3771768
1588	1588	3774157
1589	1589	3776546
1590	1590	3778935
1591	1591	3781324
1592	1592	3783712
1593	1593	3786101
1594	1594	3788490
1595	1595	3790879
1596	1596	3793268
1597	1597	3795657
1598	1598	3798046
1599	1599	3800435
1600	1600	3802824
1601	1601	3805213
1602	1602	3807602
1603	1603	3809991
1604	1604	3812380
1605	1605	3814769
1606	1606	3817158
1607	1607	3819547
1608	1608	3821935
1609	1609	3824324
1610	1610	3826713
1611	1611	3829102
1612	1612	3831491
1613	1613	3833880
1614	1614	3836269
1615	1615	3838658
1616	1616	3841047
1617	1617	3843436
1618	1618	3845825
1619	1619	3848214
1620	1620	3850603
1621	1621	3852992
1622	1622	3855381
1623	1623	3857770
1624	1624	3860158
1625	1625	3862547
1626	1626	3864936
1627	1627	3867325
1628	1628	3869714
1629	1629	3872103
1630	1630	3874492
1631	1631	3876881
1632	1632	3879270
1633	1633	3881659
1634	1634	3884048
1635	1635	3886437
1636	1636	3888826
1637	1637	3891215
1638	1638	3893604
1639	1639	3895992
1640	1640	3898381
